电影名称,评论者,评分等级,评论日期,点赞数,评论内容
复仇者联盟3：无限战争,方枪枪,推荐, 2018-05-11 03:08:58 ,27,就像是一锅大杂烩，但完成度颇高，插科打诨和大场面还是之前漫威的老路子，当然这一部确实很悲壮。娱乐性极高的爆米花电影，现场出来，发现看哭了不少姑娘，何必呢？奇异博士前后反差有伏笔，当然还有最后留下来的那些人，其实也有门路在里面。星爵顺风浪一波，神坑队友，绿巨人这部真的是怂。3.7
复仇者联盟3：无限战争,基瑞尔,推荐, 2018-05-11 20:48:24 ,22,结束出影院戴上耳机听歌，手机突然放到安安的《Hero》...“I'll be your hero...”我竟然一个爆哭讲真的。面对喜欢的演员在漫威总是一件玄学的事，一方面希望赶紧抽身，不要浪费艺术生涯看多样化的角色；一方面真来了又会难过...【庆祝自己16天成功断网yoyoyo...！等Brie Larson小姐驾到！
复仇者联盟3：无限战争,mideastsptfire,较差, 2018-05-02 12:50:26 ,38,Emotional terrorism. 结尾大战男女分开，编剧体育老师. Thanos也信Malthus...有了对比Age of Ultron的剧本瞬间完整. okoye和stark两个眼神是全片唯二笑点. scarlet witch的毛子口音没了 可能和机器人谈恋爱就是为了练口语吧…
复仇者联盟3：无限战争,路易绕,力荐, 2018-05-11 02:30:53 ,44,辛辛苦苦搞十年，一夜回到解放前。
复仇者联盟3：无限战争,齐木楠雄,推荐, 2018-05-11 13:26:54 ,20,灭霸居然就成功了，唉……不合理啊，其他领便当的先不说，小蜘蛛还有独立电影呢，就这么挂了……10:40大场坐满了一半，真是太火爆了，保利挺良心的，放完彩蛋才开灯
复仇者联盟3：无限战争,安蓝·怪伯爵𓆝𓆟𓆜,力荐, 2018-05-13 14:04:18 ,24,全程我只希望灭霸赶紧集齐宝石打个响指把电影院聊逼天儿的傻逼们都灰飞了！
复仇者联盟3：无限战争,Evarnold,力荐, 2018-05-11 02:57:39 ,33,我死硬地说，复联3仍然没有超过黑暗骑士。但。。。也没差多少了。。。刀片概念股将大涨，届时漫威熔个铁王座吧！
复仇者联盟3：无限战争,马达,力荐, 2018-05-12 00:53:53 ,30,非常感动，人类电影工业的最高水平，看完想去投身电影行业的冲动。
复仇者联盟3：无限战争,丹AI🌵,还行, 2018-05-23 16:57:19 ,22,脑补个中国版：灭霸千辛万苦从河南考上清华，毕业后却发现买不起房，落不了户。为了不降低女性生活质量，他决心单身一辈子，并且领养了一个被抛弃的小女孩。女儿体弱多病，去医院总是挂不上儿科，又因为没户口，只能上菜场小学。灭霸想，这都因为人口太多资源不够，于是征服了宇宙，强制大家计划生育。
复仇者联盟3：无限战争,三月天的憨人,力荐, 2018-04-26 01:07:06 ,98,星爵你是猪吗，气死我了
复仇者联盟3：无限战争,刘康康,较差, 2018-06-07 18:32:06 ,19,没劲。正反派双方都没任何战略战术思路，就是一顿瞎打。打得也不好看，时间宝石空间宝石都出来了，结果对决时就是抡拳头互殴。美队、雷神、钢铁侠三条线基本上没啥交集，剪辑得也差，没有交响感。不提《党同伐异》，光说《钢之炼金术师》最后为了对抗父亲大人的多线并进，就甩复联3好几条街。
复仇者联盟3：无限战争,Helicopter,较差, 2018-05-03 15:32:40 ,46,一个紫心番薯🍠集齐六色珠的WTF故事...应该搞个金木水火土五色更接地气啊
复仇者联盟3：无限战争,過期貓糧,还行, 2018-05-12 19:10:57 ,27,也不能说不好看，又一部合格的爆米花片。但这种大拼盘真的很难在人性刻画出彩，使得正义的朋友们形象空洞单薄，仿佛一群乌合之众，倒是反派有自己坚持的信念，相对比较丰满。结局内心毫无波澜，准备的纸巾也没有用上。
复仇者联盟3：无限战争,解决不了主理人,还行, 2018-05-01 20:41:16 ,37,全程观感：在吃重庆老火锅 突然往里下了一盘酸菜馅饺子 刚吃了几口又往里加了山东煎饼卷大葱 一碗米饭 一份拍黄瓜 一份干锅鸭头 然后喊服务员来加汤 直接一盒汇源果汁倒锅里了
复仇者联盟3：无限战争,路西法尔,还行, 2018-05-11 13:44:41 ,17,很久没见过外星怪兽无脑冲锋了，很怀念。其实打灭霸鹰眼和死侍就够了，一个不死之身一个自动回避所有flag，看旺达的表现凤凰女单挑灭霸估计也没压力，吹飞是最无用的技能。漫威两个压箱底的绝招：串门和拆CP，内战就是拆CP，这次更是一口气拆了所有的CP，靠把这些CP正过来漫威就还能再续十年。
复仇者联盟3：无限战争,野子,力荐, 2018-05-15 20:16:17 ,25,莫名觉得灭霸很可爱，看到最后想和他一起看日出。
复仇者联盟3：无限战争,yoko,力荐, 2018-04-27 04:09:02 ,45,年度绝望电影。
复仇者联盟3：无限战争,李广仙,力荐, 2018-05-12 02:34:57 ,45,……我永远喜欢托尼·史塔克。
复仇者联盟3：无限战争,河堤上的貓,力荐, 2018-05-10 23:51:11 ,51,特效打鬥都非常刺激好看啊！一如既往的有水準 很精彩 期待下一集
复仇者联盟3：无限战争,王食欲,推荐, 2018-05-11 22:25:05 ,36,浩克真是个实在汉子啊！
复仇者联盟3：无限战争,肖恩恩恩恩肖,推荐, 2018-05-12 17:12:28 ,17,前半场悲剧氛围渲染到位，我就把它当美少女战士的最后一集看了。正当猜测到底哪位才是根正苗红的公主水兵月的时候，下半场不知不觉就结束了……赌五毛钱下一集会逆转未来，大家就当这一部什么都没发生过好了。#响指
复仇者联盟3：无限战争,美神经,推荐, 2018-05-11 21:14:42 ,17,有点小小的难过，从头压制到尾。结局是邪恶战胜了正义，但是看到灭霸在独自一人看落日的时候，突然觉得他得到了一切，却又失去了很多，幸亏他还能看见落日
复仇者联盟3：无限战争,游来游去,推荐, 2018-04-27 04:50:54 ,42,复仇者联盟4：轮回天生
复仇者联盟3：无限战争,自由的玩,力荐, 2018-05-11 16:30:29 ,46,刚从电影院出来，不一样的英雄，有感情的灭霸，大结局一些人消失的时候，忍不住哭了😭。下一部，等你来，英雄不再见
复仇者联盟3：无限战争,Ask,较差, 2018-04-29 12:46:22 ,48,拍的真垃圾。结尾什么鬼 没看懂什么意思. Worst marvel movie ever. Time-wasted piece of shit
复仇者联盟3：无限战争,等一个人,力荐, 2018-05-14 09:15:56 ,19,我喜欢阿灭
复仇者联盟3：无限战争,克隆小丸子,推荐, 2018-05-11 23:51:33 ,25,求出灭霸系列
复仇者联盟3：无限战争,品客,推荐, 2018-05-13 20:07:18 ,14,当你觉得漫威越来越无聊越来越同质化，把复仇者联盟当作春晚看热闹时，这部阶段性的句号竟然拍出了感叹号的水准，比想象中好太多了，而且对于灭霸的角色塑造很有深度，第一次看到绝对中立阵营的反派。
复仇者联盟3：无限战争,王写写,还行, 2018-05-08 17:14:25 ,34,看完后波澜不惊。没多失望也没多满意。快感时不时有点，更多时候只有旁观之感。没指望它能把角色都塑造立体，其他部分也就不过不失。包括灭霸本身，是比过往的反派更生动些，但也止步于此。亲情戏成为唯一的新维度，动机和策略却仍是刻板的直线条。影片前段令人兴奋，越往后越疲软，最终浪费了情感高潮
复仇者联盟3：无限战争,Q。,推荐, 2018-05-14 23:20:56 ,22,灭霸，一个自律且牛逼的男人★★★★
复仇者联盟3：无限战争,UrthónaD'Mors,推荐, 2018-05-11 15:02:11 ,25,其实灭霸是环保局的终极左翼分子吧？除了Loki死了真的觉得很可惜之外，我觉得剩下那些消逝的人，存活的人只，战斗力被大大削弱的人还是等第四部见分晓吧，毕竟“爱奇艺”博士说这是only way，但最可怜背锅侠只能送给搅屎棍星爵了～ps始终闹不明白这波死到底是随机还是有一定概率问题
复仇者联盟3：无限战争,丁小云,还行, 2018-05-16 21:32:45 ,21,对这种一群超级英雄大乱炖式电影始终喜欢不起来，这部也不例外。电影里的英雄，团队作战很正常，但一定要有一个最核心人物足够孤胆才好看。大概也是因为这个原因，使得大反派灭霸反而更像是这部复联3里的英雄。
复仇者联盟3：无限战争,中立的手指,推荐, 2018-09-04 11:51:10 ,13,不是说好了一个响指就灭一半人的吗？结果人是一个一个删的，被删的时候还能说好多屁话，不是编剧有意为之就是灭霸的底层代码不支持异步并发且IO性能低下，估计是c++什么的。靠一个i等于几十亿的for循环这么删下去，删的还不如生的多呢，我看灭霸最需要的不是宝石，是node.js
复仇者联盟3：无限战争,冲浪小子Z,推荐, 2018-05-20 23:33:31 ,78,星爵，很气
复仇者联盟3：无限战争,隔壁家的桃太太,还行, 2018-05-12 20:10:59 ,18,就不需要看漫画了解灭霸的成长经历，他从哪来他经历了什么他怎可能真爱卡魔拉……只要在内地深度活过这几年，都会很自然地理解：我有深爱的人，同时也愿意与那些混蛋同归于尽。
复仇者联盟3：无限战争,慕詩,推荐, 2018-05-30 09:44:27 ,14,没有任何英雄情结，看得很爽的爆米花爽片。
复仇者联盟3：无限战争,倾内,推荐, 2018-05-12 18:10:09 ,36,大boss是个无惧背负骂名的实干派
复仇者联盟3：无限战争,城南草木生,推荐, 2018-05-11 22:10:22 ,23,反对计划生育。
复仇者联盟3：无限战争,Ann,推荐, 2018-05-01 10:14:47 ,13,一个马尔萨斯学派的super villain。
复仇者联盟3：无限战争,囧囧有神晨小咩,推荐, 2018-05-12 16:13:23 ,26,看完懵了，现在都没缓过来。
复仇者联盟3：无限战争,偏要勉强,推荐, 2018-05-11 20:03:41 ,48,特效很酷炫，剧情反套路，抛了很多梗。
复仇者联盟3：无限战争,诸葛若见,推荐, 2018-05-11 16:51:29 ,22,谁能横刀立马，唯有灭霸将军。灭霸戏很足，一改往年漫威反派弱鸡戏码。有亲情，有身世，二十几位超英沦为手下败将。谈笑间，半个宇宙，响指灰飞烟灭。多个CP被虐散，惨惨惨。罗素兄弟导演调度强，多线叙事却不乱，梗一个接一个，超英时间虽有限，每人戏份却出彩。凭谁问，灭霸老矣，尚能打否？
复仇者联盟3：无限战争,一只麦麦,推荐, 2018-05-12 22:30:48 ,18,看的时候我脑子里只有四个字：巨星光环，每个角色/IP都是巨星，每个演员都是巨星，当然最强巨星是漫威，只有漫威这样的厂牌能用十年时间将宇宙概念推向全球观众。这一集再不用像前两集那样冗长地铺垫，分分钟都是爆点。这一次反派成为“主角”，英雄集体陷入空前绝望境地。这次奇异博士好圈粉，超爱
复仇者联盟3：无限战争,妖孽坐地成仙,力荐, 2018-05-12 01:09:37 ,23,本质上灭霸也没错，走的还是可持续发展的道路。最后就是灭霸幸福的看日出日落？
复仇者联盟3：无限战争,Peter Cat,较差, 2018-06-03 08:50:00 ,12,很真诚报着希望漫威商业片让我爽一下心态，结果前九十分钟，三十分钟在睡觉，然后就撤了……
复仇者联盟3：无限战争,布莱克书店,推荐, 2018-05-14 22:01:22 ,9,超级英雄系列就是看个视觉特效的，故事性意外还行，结局也停在该停的地方没有多余。
复仇者联盟3：无限战争,Mr. Infamous,力荐, 2018-05-11 03:59:03 ,16,能让我熬大夜的，就你了。真是给十年粉的云霄飞车，全程按捺不住的激动与揪心。一次亮相，一个招式，都有掌声与欢呼，一回暴虐，一遭折损，都有叹息或饮泣，也挺奇妙的。最爱的，还是桃总和冬兵，其次是锤哥寡姐红女巫。一切因情而动，也别说猪队友了。能走进漫威世界，真好。躲过所有剧透，幸运。
复仇者联盟3：无限战争,谢谢你们的鱼,力荐, 2018-05-11 02:24:00 ,20,爽炸，仅次于《美队3》的漫威电影，编剧逆天，导演开挂，从头到尾都是高潮，尖叫连连，《权力的游戏》，你怕了吗？
复仇者联盟3：无限战争,躲猫猫社社长,2018-04-26 15:38:34, 2018-04-26 15:38:34 ,16,Where? Who? Why?! Take that! 请听下回分解。 人太多太杂了？合同要到期了？那大家先散了吧。Let’s not pretend that there’s any real stakes in the MCU.
复仇者联盟3：无限战争,魏知超,还行, 2018-05-11 14:00:19 ,25,要什么逻辑，有情怀就好了啊！不要问下次人口又生到这么多该怎么办！不要问为什么奇异博士就是不用时间倒流！不要问雷神关键时刻去哪里了！不要问雷神最最关键的时候为什么不砍头！
复仇者联盟3：无限战争,纤纤,还行, 2018-05-11 08:08:07 ,18,漫威迷不容错过，普通人看个热闹+特效，票价还算值。
复仇者联盟3：无限战争,柏林苍穹下,还行, 2018-05-19 16:54:05 ,13,宇宙级的力量配上一个大一新生的头脑：德智体均衡发展很重要。
复仇者联盟3：无限战争,努力的Lorre,力荐, 2018-04-26 23:08:11 ,26,反正《复联4》也要回溯时间线，干脆就来个团队大便当，省得你们再说反派不够厉害！
复仇者联盟3：无限战争,El Guaje,推荐, 2018-04-27 02:56:09 ,35,没办法，队长出现刹那还是泪了一下……兜转那么多年过去，才发觉自己最爱的始终是三巨头——如今看来，一切也确实要由他们仨来结束了。
